GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,fyr,at,costat,fic,mkvalt,prcc_f,sic
001393,81073,30020,20130331,2012,INDL,C,D,STD,023586100,AMERCO,USD,3,5306.6010,A,USA,3402.7723,173.5400,7510
001393,81073,30020,20140331,2013,INDL,C,D,STD,023586100,AMERCO,USD,3,5998.9780,A,USA,4551.4090,232.1200,7510
001393,81073,30020,20150331,2014,INDL,C,D,STD,023586100,AMERCO,USD,3,6872.1750,A,USA,6478.4832,330.4000,7510
001397,39482,20066,20101231,2010,INDL,C,D,STD,024591406,AMERICAN BILTRITE INC,USD,12,123.2300,A,USA,24.1558,7.0200,2670
001397,39482,20066,20111231,2011,INDL,C,D,STD,024591406,AMERICAN BILTRITE INC,USD,12,120.4000,A,USA,16.5456,4.8000,2670
001408,10225,20067,20101231,2010,INDL,C,D,STD,073730103,BEAM INC,USD,12,12675.3000,I,USA,9231.0230,60.2500,2085
001408,10225,20067,20111231,2011,INDL,C,D,STD,073730103,BEAM INC,USD,12,7491.8000,I,USA,7988.7550,51.2300,2085
001408,10225,20067,20121231,2012,INDL,C,D,STD,073730103,BEAM INC,USD,12,8636.9000,I,USA,9781.7308,61.0900,2085
001408,10225,20067,20131231,2013,INDL,C,D,STD,073730103,BEAM INC,USD,12,8584.7000,I,USA,11136.9981,68.0600,2085
001410,47730,20068,20101031,2010,INDL,C,D,STD,000957100,ABM INDUSTRIES INC,USD,10,1548.6700,A,USA,1186.9193,22.5500,7340
001410,47730,20068,20111031,2011,INDL,C,D,STD,000957100,ABM INDUSTRIES INC,USD,10,1879.5980,A,USA,1078.3933,20.2200,7340
001410,47730,20068,20121031,2012,INDL,C,D,STD,000957100,ABM INDUSTRIES INC,USD,10,1869.2510,A,USA,1033.4860,19.0000,7340
001410,47730,20068,20131031,2013,INDL,C,D,STD,000957100,ABM INDUSTRIES INC,USD,10,2119.2360,A,USA,1526.1998,27.5100,7340
001410,47730,20068,20141031,2014,INDL,C,D,STD,000957100,ABM INDUSTRIES INC,USD,10,2192.9000,A,USA,1539.2992,27.6400,7340
001410,47730,20068,20151031,2015,INDL,C,D,STD,000957100,ABM INDUSTRIES INC,USD,10,2149.8000,A,USA,1593.4104,28.4000,7340
001414,93330,53383,20111231,2011,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,12,9998.5440,A,USA,,23.2400,6311
001414,93330,53383,20121231,2012,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,12,10337.8770,A,USA,1691.7837,30.0100,6311
001414,93330,53383,20131231,2013,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,12,10329.9500,A,USA,,42.9100,6311
001414,93330,53383,20141231,2014,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,12,10738.1140,A,USA,,54.2600,6311
001414,93330,53383,20151231,2015,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,12,10612.1190,A,USA,2281.0673,47.2300,6311
001417,51916,20071,20100630,2010,INDL,C,D,STD,46132L107,INVESCO BOND FUND,USD,6,,A,USA,,19.6500,6726
001417,51916,20071,20110630,2011,INDL,C,D,STD,46132L107,INVESCO BOND FUND,USD,6,,A,USA,,19.0500,6726
001417,51916,20071,20120630,2012,INDL,C,D,STD,46132L107,INVESCO BOND FUND,USD,6,,A,USA,,21.7000,6726
001417,51916,20071,20130630,2013,INDL,C,D,STD,46132L107,INVESCO BOND FUND,USD,6,,A,USA,,18.3300,6726
001417,51916,20071,20140630,2014,INDL,C,D,STD,46132L107,INVESCO BOND FUND,USD,6,,A,USA,,19.1800,6726
001417,51916,20071,20150630,2015,INDL,C,D,STD,46132L107,INVESCO BOND FUND,USD,6,,A,USA,,17.3800,6726
001439,12758,7019,20101231,2010,INDL,C,D,STD,91732J102,US ECOLOGY INC,USD,12,217.3490,A,USA,316.1770,17.3800,4955
001439,12758,7019,20111231,2011,INDL,C,D,STD,91732J102,US ECOLOGY INC,USD,12,202.5880,A,USA,342.3031,18.7800,4955
001439,12758,7019,20121231,2012,INDL,C,D,STD,91732J102,US ECOLOGY INC,USD,12,218.6940,A,USA,431.1116,23.5400,4955
001439,12758,7019,20131231,2013,INDL,C,D,STD,91732J102,US ECOLOGY INC,USD,12,300.5560,A,USA,798.3979,37.1020,4955
001439,12758,7019,20141231,2014,INDL,C,D,STD,91732J102,US ECOLOGY INC,USD,12,919.8550,A,USA,867.8357,40.1200,4955
001439,12758,7019,20151231,2015,INDL,C,D,STD,91732J102,US ECOLOGY INC,USD,12,771.9870,A,USA,792.1692,36.4400,4955
001440,24109,20077,20101231,2010,INDL,C,D,STD,025537101,AMERICAN ELECTRIC POWER CO,USD,12,50455.0000,A,USA,17299.4359,35.9800,4911
001440,24109,20077,20111231,2011,INDL,C,D,STD,025537101,AMERICAN ELECTRIC POWER CO,USD,12,52223.0000,A,USA,19970.2041,41.3100,4911
001440,24109,20077,20121231,2012,INDL,C,D,STD,025537101,AMERICAN ELECTRIC POWER CO,USD,12,54367.0000,A,USA,20728.3102,42.6800,4911
001440,24109,20077,20131231,2013,INDL,C,D,STD,025537101,AMERICAN ELECTRIC POWER CO,USD,12,56414.0000,A,USA,22798.6970,46.7400,4911
001440,24109,20077,20141231,2014,INDL,C,D,STD,025537101,AMERICAN ELECTRIC POWER CO,USD,12,59633.0000,A,USA,29716.4894,60.7200,4911
001440,24109,20077,20151231,2015,INDL,C,D,STD,025537101,AMERICAN ELECTRIC POWER CO,USD,12,61683.1000,A,USA,28613.6583,58.2700,4911
001447,59176,90,20101231,2010,INDL,C,D,STD,025816109,AMERICAN EXPRESS CO,USD,12,147042.0000,A,USA,,42.9200,6141
001447,59176,90,20111231,2011,INDL,C,D,STD,025816109,AMERICAN EXPRESS CO,USD,12,153337.0000,A,USA,,47.1700,6141
001447,59176,90,20121231,2012,INDL,C,D,STD,025816109,AMERICAN EXPRESS CO,USD,12,153140.0000,A,USA,,57.4800,6141
001447,59176,90,20131231,2013,INDL,C,D,STD,025816109,AMERICAN EXPRESS CO,USD,12,153375.0000,A,USA,96536.7200,90.7300,6141
001447,59176,90,20141231,2014,INDL,C,D,STD,025816109,AMERICAN EXPRESS CO,USD,12,159103.0000,A,USA,,93.0400,6141
001447,59176,90,20151231,2015,INDL,C,D,STD,025816109,AMERICAN EXPRESS CO,USD,12,161184.0000,A,USA,,69.5500,6141
001449,57904,92,20101231,2010,INDL,C,D,STD,001055102,AFLAC INC,USD,12,101039.0000,A,USA,,56.4300,6321
001449,57904,92,20111231,2011,INDL,C,D,STD,001055102,AFLAC INC,USD,12,117102.0000,A,USA,20172.5706,43.2600,6321
001449,57904,92,20121231,2012,INDL,C,D,STD,001055102,AFLAC INC,USD,12,131094.0000,A,USA,,53.1200,6321
001449,57904,92,20131231,2013,INDL,C,D,STD,001055102,AFLAC INC,USD,12,121307.0000,A,USA,,66.8000,6321
001449,57904,92,20141231,2014,INDL,C,D,STD,001055102,AFLAC INC,USD,12,119767.0000,A,USA,,61.0900,6321
001449,57904,92,20151231,2015,INDL,C,D,STD,001055102,AFLAC INC,USD,12,118296.0000,A,USA,25420.3620,59.9000,6321
001468,13056,121,20100228,2009,INDL,C,D,STD,026375105,AMERICAN GREETINGS  -CL A,USD,2,1529.6510,I,USA,752.8836,19.0700,2771
001468,13056,121,20110228,2010,INDL,C,D,STD,026375105,AMERICAN GREETINGS  -CL A,USD,2,1547.2490,I,USA,874.8116,21.6500,2771
001468,13056,121,20120229,2011,INDL,C,D,STD,026375105,AMERICAN GREETINGS  -CL A,USD,2,1549.4640,I,USA,552.8100,15.0000,2771
001468,13056,121,20130228,2012,INDL,C,D,STD,026375105,AMERICAN GREETINGS  -CL A,USD,2,1583.4630,I,USA,517.9302,16.2000,2771
001487,66800,137,20101231,2010,INDL,C,D,STD,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,683443.0000,A,USA,,57.6200,6331
001487,66800,137,20111231,2011,INDL,C,D,STD,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,555773.0000,A,USA,44006.2472,23.2000,6331
001487,66800,137,20121231,2012,INDL,C,D,STD,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,548633.0000,A,USA,,35.3000,6331
001487,66800,137,20131231,2013,INDL,C,D,STD,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,541329.0000,A,USA,,51.0500,6331
001487,66800,137,20141231,2014,INDL,C,D,STD,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,515581.0000,A,USA,77065.6713,56.0100,6331
001487,66800,137,20151231,2015,INDL,C,D,STD,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,496943.0000,A,USA,73987.0365,61.9700,6331
001491,29014,20089,20101231,2010,INDL,C,D,STD,M52514102,HADERA PAPER LTD,USD,12,781.6100,A,ISR,418.0887,82.2200,2621
001523,13470,6743,20101231,2010,INDL,C,D,STD,027904101,AMERICAN MEDICAL ALERT CORP,USD,12,37.5170,I,USA,58.7598,6.1400,7380
001526,13507,261,20101231,2010,INDL,C,D,STD,028591105,AMERICAN NATIONAL INSURANCE,USD,12,21413.0390,A,USA,2296.4140,85.6200,6311
001526,13507,261,20111231,2011,INDL,C,D,STD,028591105,AMERICAN NATIONAL INSURANCE,USD,12,22524.2560,A,USA,1958.7376,73.0300,6311
001526,13507,261,20121231,2012,INDL,C,D,STD,028591105,AMERICAN NATIONAL INSURANCE,USD,12,23107.0740,A,USA,1832.6987,68.2900,6311
001526,13507,261,20131231,2013,INDL,C,D,STD,028591105,AMERICAN NATIONAL INSURANCE,USD,12,23324.8830,A,USA,3080.5533,114.5400,6311
001526,13507,261,20141231,2014,INDL,C,D,STD,028591105,AMERICAN NATIONAL INSURANCE,USD,12,23552.0360,A,USA,3070.3947,114.2600,6311
001526,13507,261,20151231,2015,INDL,C,D,STD,028591105,AMERICAN NATIONAL INSURANCE,USD,12,23746.9620,A,USA,2750.4494,102.2700,6311
001533,85439,975,20100930,2010,INDL,C,D,STD,028740108,AMERICAN PACIFIC CORP,USD,9,275.7430,I,USA,33.3401,4.4200,2810
001533,85439,975,20110930,2011,INDL,C,D,STD,028740108,AMERICAN PACIFIC CORP,USD,9,268.6500,I,USA,55.4148,7.3300,2810
001533,85439,975,20120930,2012,INDL,C,D,STD,028740108,AMERICAN PACIFIC CORP,USD,9,246.4640,I,USA,92.2004,11.9570,2810
001533,85439,975,20130930,2013,INDL,C,D,STD,028740108,AMERICAN PACIFIC CORP,USD,9,277.3070,I,USA,435.2872,54.7600,2810
001545,49322,20098,20101231,2010,INDL,C,D,STD,029174109,AMERICAN REALTY INVESTORS,USD,12,1557.2750,A,USA,,7.9500,6513
001545,49322,20098,20111231,2011,INDL,C,D,STD,029174109,AMERICAN REALTY INVESTORS,USD,12,1235.4710,A,USA,,1.8700,6513
001545,49322,20098,20121231,2012,INDL,C,D,STD,029174109,AMERICAN REALTY INVESTORS,USD,12,1135.3450,A,USA,,2.7300,6513
001545,49322,20098,20131231,2013,INDL,C,D,STD,029174109,AMERICAN REALTY INVESTORS,USD,12,943.3220,A,USA,,5.2499,6513
001545,49322,20098,20141231,2014,INDL,C,D,STD,029174109,AMERICAN REALTY INVESTORS,USD,12,965.4980,A,USA,,5.4600,6513
001545,49322,20098,20151231,2015,INDL,C,D,STD,029174109,AMERICAN REALTY INVESTORS,USD,12,1117.3680,A,USA,87.1716,5.6189,6513
001554,58560,82,20100331,2009,INDL,C,D,STD,029429107,AMERICAN SCIENCE ENGINEERING,USD,3,299.8530,A,USA,675.3289,74.9200,3844
001554,58560,82,20110331,2010,INDL,C,D,STD,029429107,AMERICAN SCIENCE ENGINEERING,USD,3,336.5740,A,USA,846.9412,92.3600,3844
001554,58560,82,20120331,2011,INDL,C,D,STD,029429107,AMERICAN SCIENCE ENGINEERING,USD,3,324.8650,A,USA,599.6282,67.0500,3844
001554,58560,82,20130331,2012,INDL,C,D,STD,029429107,AMERICAN SCIENCE ENGINEERING,USD,3,281.4490,A,USA,486.7002,60.9900,3844
001554,58560,82,20140331,2013,INDL,C,D,STD,029429107,AMERICAN SCIENCE ENGINEERING,USD,3,265.5110,A,USA,529.5683,67.1700,3844
001554,58560,82,20150331,2014,INDL,C,D,STD,029429107,AMERICAN SCIENCE ENGINEERING,USD,3,193.1080,A,USA,351.4500,48.8600,3844
001559,13769,7119,20101231,2010,INDL,C,D,STD,029595105,AMERICAN SHARED HSPTL SERV,USD,12,65.3400,A,USA,12.9635,2.8200,8090
001559,13769,7119,20111231,2011,INDL,C,D,STD,029595105,AMERICAN SHARED HSPTL SERV,USD,12,74.5350,A,USA,12.2689,2.6608,8090
001559,13769,7119,20121231,2012,INDL,C,D,STD,029595105,AMERICAN SHARED HSPTL SERV,USD,12,73.3230,A,USA,12.5744,2.7300,8090
001559,13769,7119,20131231,2013,INDL,C,D,STD,029595105,AMERICAN SHARED HSPTL SERV,USD,12,71.7420,A,USA,12.7669,2.7700,8090
001559,13769,7119,20141231,2014,INDL,C,D,STD,029595105,AMERICAN SHARED HSPTL SERV,USD,12,67.5280,A,USA,15.0644,2.8100,8090
001559,13769,7119,20151231,2015,INDL,C,D,STD,029595105,AMERICAN SHARED HSPTL SERV,USD,12,54.1140,A,USA,9.8698,1.8400,8090
001562,13777,5828,20100430,2009,INDL,C,D,STD,029683109,AMERICAN SOFTWARE  -CL A,USD,4,97.1750,A,USA,162.1399,6.3900,7372
001562,13777,5828,20110430,2010,INDL,C,D,STD,029683109,AMERICAN SOFTWARE  -CL A,USD,4,104.8320,A,USA,202.6690,7.7800,7372
001562,13777,5828,20120430,2011,INDL,C,D,STD,029683109,AMERICAN SOFTWARE  -CL A,USD,4,116.5530,A,USA,223.8664,8.2800,7372
001562,13777,5828,20130430,2012,INDL,C,D,STD,029683109,AMERICAN SOFTWARE  -CL A,USD,4,113.0700,A,USA,227.0874,8.3100,7372
001562,13777,5828,20140430,2013,INDL,C,D,STD,029683109,AMERICAN SOFTWARE  -CL A,USD,4,131.2200,A,USA,272.0119,9.6400,7372
001562,13777,5828,20150430,2014,INDL,C,D,STD,029683109,AMERICAN SOFTWARE  -CL A,USD,4,134.2660,A,USA,277.5604,9.7100,7372
001585,11144,9002,20101231,2010,INDL,C,D,STD,030371108,AMERICAN VANGUARD CORP,USD,12,281.7990,A,USA,234.6365,8.5400,2870
001585,11144,9002,20111231,2011,INDL,C,D,STD,030371108,AMERICAN VANGUARD CORP,USD,12,339.1410,A,USA,367.9706,13.3400,2870
001585,11144,9002,20121231,2012,INDL,C,D,STD,030371108,AMERICAN VANGUARD CORP,USD,12,399.8900,A,USA,884.1279,31.0700,2870
001585,11144,9002,20131231,2013,INDL,C,D,STD,030371108,AMERICAN VANGUARD CORP,USD,12,447.4430,A,USA,697.4145,24.2900,2870
001585,11144,9002,20141231,2014,INDL,C,D,STD,030371108,AMERICAN VANGUARD CORP,USD,12,473.1710,A,USA,338.1304,11.6200,2870
001585,11144,9002,20151231,2015,INDL,C,D,STD,030371108,AMERICAN VANGUARD CORP,USD,12,443.5390,A,USA,408.9239,14.0100,2870
001593,50091,20105,20101130,2010,INDL,C,D,STD,030710107,AMERON INTERNATIONAL CORP,USD,11,781.5690,I,USA,654.8292,70.8000,3270
001598,85257,32054,20101231,2010,INDL,C,D,STD,031100100,AMETEK INC,USD,12,3818.9150,A,USA,6307.8283,39.2500,3823
001598,85257,32054,20111231,2011,INDL,C,D,STD,031100100,AMETEK INC,USD,12,4319.4900,A,USA,6751.6612,42.1000,3823
001598,85257,32054,20121231,2012,INDL,C,D,STD,031100100,AMETEK INC,USD,12,5190.0560,A,USA,9144.3502,37.5700,3823
001598,85257,32054,20131231,2013,INDL,C,D,STD,031100100,AMETEK INC,USD,12,5877.9020,A,USA,12904.4660,52.6700,3823
001598,85257,32054,20141231,2014,INDL,C,D,STD,031100100,AMETEK INC,USD,12,6420.9630,A,USA,12701.4611,52.6300,3823
001598,85257,32054,20151231,2015,INDL,C,D,STD,031100100,AMETEK INC,USD,12,6664.5300,A,USA,12621.2489,53.5900,3823
001602,14008,216,20101231,2010,INDL,C,D,STD,031162100,AMGEN INC,USD,12,43486.0000,A,USA,51166.8000,54.9000,2836
001602,14008,216,20111231,2011,INDL,C,D,STD,031162100,AMGEN INC,USD,12,48871.0000,A,USA,51085.4760,64.2100,2836
001602,14008,216,20121231,2012,INDL,C,D,STD,031162100,AMGEN INC,USD,12,54298.0000,A,USA,65193.0600,86.2000,2836
001602,14008,216,20131231,2013,INDL,C,D,STD,031162100,AMGEN INC,USD,12,66125.0000,A,USA,86084.7680,114.0800,2836
001602,14008,216,20141231,2014,INDL,C,D,STD,031162100,AMGEN INC,USD,12,69009.0000,A,USA,121124.1160,159.2900,2836
001602,14008,216,20151231,2015,INDL,C,D,STD,031162100,AMGEN INC,USD,12,71576.0000,A,USA,122396.8200,162.3300,2836
001611,64864,238,20101231,2010,INDL,C,D,STD,032015703,AMPAL-AMERICAN ISRAEL CORP,USD,12,1397.6750,I,USA,129.6695,2.3100,5160
001611,64864,238,20111231,2011,INDL,C,D,STD,032015703,AMPAL-AMERICAN ISRAEL CORP,USD,12,846.6090,I,USA,17.9460,0.3197,5160
001613,18075,20192,20101231,2010,INDL,C,D,STD,032037103,AMPCO-PITTSBURGH CORP,USD,12,526.9630,A,USA,289.0553,28.0500,3460
001613,18075,20192,20111231,2011,INDL,C,D,STD,032037103,AMPCO-PITTSBURGH CORP,USD,12,531.6320,A,USA,199.7048,19.3400,3460
001613,18075,20192,20121231,2012,INDL,C,D,STD,032037103,AMPCO-PITTSBURGH CORP,USD,12,533.1790,A,USA,206.7131,19.9800,3460
001613,18075,20192,20131231,2013,INDL,C,D,STD,032037103,AMPCO-PITTSBURGH CORP,USD,12,502.6730,A,USA,201.7549,19.4500,3460
001613,18075,20192,20141231,2014,INDL,C,D,STD,032037103,AMPCO-PITTSBURGH CORP,USD,12,536.4090,A,USA,200.7005,19.2500,3460
001613,18075,20192,20151231,2015,INDL,C,D,STD,032037103,AMPCO-PITTSBURGH CORP,USD,12,506.1560,A,USA,107.1144,10.2600,3460
001618,38746,20193,20100430,2009,INDL,C,D,STD,032159105,AMREP CORP,USD,4,211.5090,A,USA,,14.5000,7389
001618,38746,20193,20110430,2010,INDL,C,D,STD,032159105,AMREP CORP,USD,4,190.0400,A,USA,59.9600,10.0000,7389
001618,38746,20193,20120430,2011,INDL,C,D,STD,032159105,AMREP CORP,USD,4,203.0390,A,USA,,7.7700,7389
001618,38746,20193,20130430,2012,INDL,C,D,STD,032159105,AMREP CORP,USD,4,195.8560,A,USA,,9.0000,7389
001618,38746,20193,20140430,2013,INDL,C,D,STD,032159105,AMREP CORP,USD,4,184.9480,A,USA,,5.4400,7389
001618,38746,20193,20150430,2014,INDL,C,D,STD,032159105,AMREP CORP,USD,4,138.7290,A,USA,41.1662,5.1100,7389
001632,60871,282,20101031,2010,INDL,C,D,STD,032654105,ANALOG DEVICES,USD,10,4328.8310,A,USA,10055.6465,33.6700,3674
001632,60871,282,20111031,2011,INDL,C,D,STD,032654105,ANALOG DEVICES,USD,10,5277.6350,A,USA,10896.4338,36.5700,3674
001632,60871,282,20121031,2012,INDL,C,D,STD,032654105,ANALOG DEVICES,USD,10,5620.3470,A,USA,11790.7295,39.1213,3674
001632,60871,282,20131031,2013,INDL,C,D,STD,032654105,ANALOG DEVICES,USD,10,6381.7500,A,USA,15334.5185,49.3000,3674
001632,60871,282,20141031,2014,INDL,C,D,STD,032654105,ANALOG DEVICES,USD,10,6859.6900,A,USA,15441.9921,49.6200,3674
001632,60871,282,20151031,2015,INDL,C,D,STD,032654105,ANALOG DEVICES,USD,10,7062.1780,A,USA,18761.1073,60.1200,3674
001633,14198,173,20100731,2010,INDL,C,D,STD,032657207,ANALOGIC CORP,USD,7,485.7760,A,USA,585.8810,45.4700,3845
001633,14198,173,20110731,2011,INDL,C,D,STD,032657207,ANALOGIC CORP,USD,7,521.5520,A,USA,674.2577,53.7900,3845
001633,14198,173,20120731,2012,INDL,C,D,STD,032657207,ANALOGIC CORP,USD,7,557.9960,A,USA,778.6753,64.0200,3845
001633,14198,173,20130731,2013,INDL,C,D,STD,032657207,ANALOGIC CORP,USD,7,587.7840,A,USA,873.4567,71.3900,3845
001633,14198,173,20140731,2014,INDL,C,D,STD,032657207,ANALOGIC CORP,USD,7,614.3420,A,USA,889.7424,71.9100,3845
001633,14198,173,20150731,2015,INDL,C,D,STD,032657207,ANALOGIC CORP,USD,7,627.9700,A,USA,1001.5587,80.5500,3845
001634,14219,283,20101231,2010,INDL,C,D,STD,032681207,ANALYSTS INTERNATIONAL CORP,USD,12,23.6120,I,USA,12.0666,2.4201,7371
001634,14219,283,20111231,2011,INDL,C,D,STD,032681207,ANALYSTS INTERNATIONAL CORP,USD,12,26.1920,I,USA,28.0841,5.5800,7371
001634,14219,283,20121231,2012,INDL,C,D,STD,032681207,ANALYSTS INTERNATIONAL CORP,USD,12,24.7190,I,USA,16.1264,3.1720,7371
001635,14227,275,20100630,2010,INDL,C,D,STD,032744104,ANAREN INC,USD,6,241.3480,I,USA,219.5433,14.9400,3663
001635,14227,275,20110630,2011,INDL,C,D,STD,032744104,ANAREN INC,USD,6,252.6450,I,USA,316.6250,21.2500,3663
001635,14227,275,20120630,2012,INDL,C,D,STD,032744104,ANAREN INC,USD,6,213.7870,I,USA,273.3416,19.6000,3663
001635,14227,275,20130630,2013,INDL,C,D,STD,032744104,ANAREN INC,USD,6,215.6450,I,USA,303.9321,22.9400,3663
001659,83112,14382,20101231,2010,INDL,C,D,STD,034164103,ANDERSONS INC,USD,12,1699.3900,A,USA,670.1486,36.3500,5150
001659,83112,14382,20111231,2011,INDL,C,D,STD,034164103,ANDERSONS INC,USD,12,1734.1230,A,USA,807.7537,43.6600,5150
001659,83112,14382,20121231,2012,INDL,C,D,STD,034164103,ANDERSONS INC,USD,12,2182.3040,A,USA,799.8276,42.9000,5150
001659,83112,14382,20131231,2013,INDL,C,D,STD,034164103,ANDERSONS INC,USD,12,2273.5560,A,USA,1675.7718,89.1700,5150
001659,83112,14382,20141231,2014,INDL,C,D,STD,034164103,ANDERSONS INC,USD,12,2364.6920,A,USA,1539.0938,53.1400,5150
001659,83112,14382,20151231,2015,INDL,C,D,STD,034164103,ANDERSONS INC,USD,12,2359.1010,A,USA,884.2483,31.6300,5150
001661,29102,20201,20101231,2010,INDL,C,D,STD,G6359F103,NABORS INDUSTRIES LTD,USD,12,11646.5690,A,BMU,6700.6452,23.4600,1381
001661,29102,20201,20111231,2011,INDL,C,D,STD,G6359F103,NABORS INDUSTRIES LTD,USD,12,12912.1400,A,BMU,4987.4695,17.3400,1381
001661,29102,20201,20121231,2012,INDL,C,D,STD,G6359F103,NABORS INDUSTRIES LTD,USD,12,12656.0220,A,BMU,4196.2656,14.4500,1381
001661,29102,20201,20131231,2013,INDL,C,D,STD,G6359F103,NABORS INDUSTRIES LTD,USD,12,12159.8110,A,BMU,5017.0960,16.9900,1381
001661,29102,20201,20141231,2014,INDL,C,D,STD,G6359F103,NABORS INDUSTRIES LTD,USD,12,11879.9420,A,BMU,3756.5158,12.9800,1381
001661,29102,20201,20151231,2015,INDL,C,D,STD,G6359F103,NABORS INDUSTRIES LTD,USD,12,9537.8400,A,BMU,2392.8758,8.5100,1381
001678,39490,20204,20101231,2010,INDL,C,D,STD,037411105,APACHE CORP,USD,12,43425.0000,A,USA,45592.5982,119.2300,1311
001678,39490,20204,20111231,2011,INDL,C,D,STD,037411105,APACHE CORP,USD,12,52051.0000,A,USA,34793.4084,90.5800,1311
001678,39490,20204,20121231,2012,INDL,C,D,STD,037411105,APACHE CORP,USD,12,60737.0000,A,USA,30743.8185,78.5000,1311
001678,39490,20204,20131231,2013,INDL,C,D,STD,037411105,APACHE CORP,USD,12,61637.0000,A,USA,34012.7316,85.9400,1311
001678,39490,20204,20141231,2014,INDL,C,D,STD,037411105,APACHE CORP,USD,12,55952.0000,A,USA,23595.5684,62.6700,1311
001678,39490,20204,20151231,2015,INDL,C,D,STD,037411105,APACHE CORP,USD,12,18842.0000,A,USA,16811.1720,44.4700,1311
001682,78231,26215,20101231,2010,INDL,C,D,STD,G0471F109,APCO OIL AND GAS INTL INC,USD,12,248.1890,I,CYM,1692.8575,57.5000,1311
001682,78231,26215,20111231,2011,INDL,C,D,STD,G0471F109,APCO OIL AND GAS INTL INC,USD,12,282.9960,I,CYM,2406.0002,81.7200,1311
001682,78231,26215,20121231,2012,INDL,C,D,STD,G0471F109,APCO OIL AND GAS INTL INC,USD,12,336.7070,I,CYM,362.4187,12.3100,1311
001682,78231,26215,20131231,2013,INDL,C,D,STD,G0471F109,APCO OIL AND GAS INTL INC,USD,12,375.2540,I,CYM,459.0008,15.5900,1311
001686,14526,317,20100228,2009,INDL,C,D,STD,037598109,APOGEE ENTERPRISES INC,USD,2,526.8540,A,USA,399.5341,14.2900,3231
001686,14526,317,20110228,2010,INDL,C,D,STD,037598109,APOGEE ENTERPRISES INC,USD,2,515.3670,A,USA,384.1954,13.6700,3231
001686,14526,317,20120229,2011,INDL,C,D,STD,037598109,APOGEE ENTERPRISES INC,USD,2,493.1040,A,USA,372.3827,13.2700,3231
001686,14526,317,20130228,2012,INDL,C,D,STD,037598109,APOGEE ENTERPRISES INC,USD,2,520.1410,A,USA,735.3761,25.7900,3231
001686,14526,317,20140228,2013,INDL,C,D,STD,037598109,APOGEE ENTERPRISES INC,USD,2,565.3570,A,USA,991.2323,34.2300,3231
001686,14526,317,20150228,2014,INDL,C,D,STD,037598109,APOGEE ENTERPRISES INC,USD,2,612.0570,A,USA,1331.9425,45.8500,3231
001690,14593,7,20100930,2010,INDL,C,D,STD,037833100,APPLE INC,USD,9,75183.0000,A,USA,259906.4875,283.7500,3663
001690,14593,7,20110930,2011,INDL,C,D,STD,037833100,APPLE INC,USD,9,116371.0000,A,USA,354351.9056,381.3200,3663
001690,14593,7,20120930,2012,INDL,C,D,STD,037833100,APPLE INC,USD,9,176064.0000,A,USA,626550.3528,667.1050,3663
001690,14593,7,20130930,2013,INDL,C,D,STD,037833100,APPLE INC,USD,9,207000.0000,A,USA,428699.7978,476.7500,3663
001690,14593,7,20140930,2014,INDL,C,D,STD,037833100,APPLE INC,USD,9,231839.0000,A,USA,591015.7208,100.7500,3663
001690,14593,7,20150930,2015,INDL,C,D,STD,037833100,APPLE INC,USD,9,290479.0000,A,USA,615336.4559,110.3000,3663
001704,14702,194,20101031,2010,INDL,C,D,STD,038222105,APPLIED MATERIALS INC,USD,10,10943.3450,A,USA,16400.7753,12.3500,3559
001704,14702,194,20111031,2011,INDL,C,D,STD,038222105,APPLIED MATERIALS INC,USD,10,13861.0000,A,USA,16089.9200,12.3200,3559
001704,14702,194,20121031,2012,INDL,C,D,STD,038222105,APPLIED MATERIALS INC,USD,10,12102.0000,A,USA,12688.2000,10.6000,3559
001704,14702,194,20131031,2013,INDL,C,D,STD,038222105,APPLIED MATERIALS INC,USD,10,12043.0000,A,USA,21497.4200,17.8550,3559
001704,14702,194,20141031,2014,INDL,C,D,STD,038222105,APPLIED MATERIALS INC,USD,10,13174.0000,A,USA,26971.8900,22.0900,3559
001704,14702,194,20151031,2015,INDL,C,D,STD,038222105,APPLIED MATERIALS INC,USD,10,15308.0000,A,USA,19453.2000,16.7700,3559
001706,11581,323,20100831,2010,INDL,C,D,STD,00508X203,ACTUANT CORP  -CL A,USD,8,1621.7030,A,USA,1348.8699,19.8200,3533
001706,11581,323,20110831,2011,INDL,C,D,STD,00508X203,ACTUANT CORP  -CL A,USD,8,2056.6810,A,USA,1378.6326,20.0800,3533
001706,11581,323,20120831,2012,INDL,C,D,STD,00508X203,ACTUANT CORP  -CL A,USD,8,2007.1190,A,USA,2048.8232,28.1200,3533
